UPM,NVIVI,NHOGA,RONDA,LINEA,P02,P03,P04,P06,ED01,ED02,ED03,AÑOESTU,ED05,ED06,ED07,A01,A01A,A02,A03,A04,A05,A06,A08,A09,A10,A11,A12,RECA13,RECA14,A15,A16,A18,RECB01,RECB02,B04,B05,B06,B07A,B07M,B08,B10,B11,B12,B13,B14A,B14B,B15,B22,B23,RECC01,RECC02,C05,C07,C09A,C09B,C09C,C10,C11,D01,D02,D03,D04,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01GC,E01H,E01I,E01J,E01K,E01T,PEAA,PEAD,HORABH,TIPOHOGA,INGBC,EDAD_QUIN,FEX,trimestre,year
27,19,1,3,2,3,1,1,5,3,1,1,15,20, ,2,1, ,1, , , , , , , , , , , , , , ,5,8,1, , ,2,0,5,1,1,1700000,1,400000,0,1,1,6, , , , , , , , , ,6, , ,6,2420000,0,0,0,0,0,0, ,0,0,0,0,2420000,1,1,96,4,2420000,5,495,3,2010
27,19,1,3,3,3,1,6,5,3,1,1,11,20, ,15,6,2,1, , , , , , , , , , , , , , ,7,2,1, , ,0,8,5,6,2,1000000,6, , ,6,3,6, , , , , , , , , ,6, , ,6,1000000,0,0,0,0,0,0, ,0,0,0,0,1000000,1,5,50,4,1000000,6,544,3,2010
27,19,1,3,4,5,1,6,5,3,1,1,4,2,2, ,6,2,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,480,3,2010
27,28,1,3,1,1,1,6,4,1,1,1,3, , , ,1, ,6,6,6,6, , ,11,6,5,1,9,8,6,9,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1050000,0, ,0,0,0,0,1050000,3,3, ,4, ,13,461,3,2010
27,28,1,3,2,3,1,1,5,1,1,1,7,20, ,1,6,1,1, , , , , , , , , , , , , , ,8,6,1, , ,5,0,3,6,2,360000,6, , ,6,3,6, , , , , , , , , ,3,1,6,6,360000,0,0,0,0,0,0, ,0,0,0,0,360000,1,5,72,4,360000,7,654,3,2010
27,28,1,3,4,5,1,1,5,3,1,1,1,20, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2,605,3,2010
27,33,1,3,1,1,1,1,2,2,1,1,3, , , ,6,2,1, , , , , , , , , , , , , , ,9,6,1, , ,57,0,1,6,4, , , , , , ,6, , , , , , , , , ,1,11,6,6,500000,0,0,0,0,0,0, ,0,0,0,0,500000,1,1,10,5,500000,13,490,3,2010
27,33,1,3,2,2,1,6,2,2,1,1,6,20, ,1,1, ,6,6,6,6, , ,6,6,3,1,9,8,6,9,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,500000,1,0,0,0,0,500000,3,3, ,5, ,10,657,3,2010
27,33,1,3,3,10,1,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,1,742,3,2010
27,33,1,3,4,10,1,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,1,742,3,2010
27,47,1,3,1,1,1,6,4,2,1,1,4, , , ,1, ,6,6,6,6, , ,6,6,5,1,9,8,6,9,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,50000,0, ,0,0,0,0,50000,3,3, ,4, ,13,379,3,2010
27,47,1,3,2,3,1,6,5,1,1,1,11,20, ,1,6,1,1, , , , , , , , , , , , , , ,9,8,1, , ,1,0,9,6,6,400000,6, , ,1,3,6, , , , , , , , , ,1,1,6,6,760000,0,0,0,0,0,0, ,0,0,0,0,760000,1,5,72,4,760000,7,676,3,2010
27,47,1,3,3,5,1,1,5,2,1,1,8,2,1, ,6,1,6,6,6,6, , ,7,6,4,1,9,5,4,1,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,512,3,2010
27,47,1,3,4,5,1,1,5,2,1,1,6,2,1, ,6,1,6,6,6,6, , ,7,6,4,1,9,5,4,1,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,512,3,2010
27,47,1,3,5,5,1,6,5,2,1,1,5,2,1, ,6,1,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,480,3,2010
27,47,1,3,6,5,1,6,5,2,1,1,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2,691,3,2010
27,58,1,3,1,1,1,1,1,3,1,1,12,20, ,1,1, ,1, , , , , , , , , , , , , , ,3,4,1, , ,10,0,2,6,3, , , , , , ,6, , , , , , , , , ,1,2,6,6,2400000,0,0,0,0,0,0, ,0,0,0,0,2400000,1,1,56,4,2400000,8,689,3,2010
27,58,1,3,2,2,1,6,1,3,1,1,12,20, ,17,1, ,6,6,6,6, , ,6,1, ,1,5,8,4,1,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,7,676,3,2010
27,58,1,3,3,3,1,6,5,3,1,1,6,2,1, ,6,2,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,480,3,2010
27,58,1,3,4,3,1,1,5,3,1,1,4,2,1, ,6,2,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,512,3,2010
27,58,1,3,5,3,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1,716,3,2010
27,58,1,3,6,3,1,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1,742,3,2010
27,58,1,3,7,9,1,6,1,3,1,1,15,17,2, ,6,2,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,2500000,0, ,0,0,0,0,2500000,3,3, ,4, ,6,544,3,2010
27,58,1,3,8,9,1,1,1,3,1,1,18,20, ,5,1, ,6,6,6,6, , ,17,1, ,1,4,7,2,5,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,450000,2,0,0,0,0,450000,3,3, ,4, ,7,654,3,2010
27,58,1,3,9,9,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1,716,3,2010
27,61,1,3,1,1,1,1,3,1,1,6,0, , , ,1, ,6,6,6,6, , ,12,6,6,1,9,5,4,1,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,50000,0, ,0,0,0,0,50000,3,3, ,4, ,13,545,3,2010
27,61,1,3,2,3,1,6,2,3,1,1,9,20, ,16,1, ,6,6,6,6, , ,6,1, ,1,5,2,2,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,4,482,3,2010
27,61,1,3,3,3,1,1,5,3,1,1,8,2,1, ,6,1,1, , , , , , , , , , , , , , ,5,2,1, , ,0,10,5,6,2,280000,1,240000,0,1,3,6, , , , , , , , , ,6, , ,6,880000,0,0,0,0,0,0, ,0,0,0,0,880000,1,5,35,4,880000,3,512,3,2010
27,61,1,3,4,6,1,1,2,2,1,1,7,20, ,15,6,2,1, , , , , , , , , , , , , , ,3,2,1, , ,2,0,5,6,2,800000,1,600000,0,1,3,6, , , , , , , , , ,6, , ,6,2000000,0,0,0,0,0,0, ,0,0,0,0,2000000,1,1,59,4,2000000,5,495,3,2010
27,63,1,3,1,1,1,6,2,1,1,1,7,20, ,1,1, ,1, , , , , , , , , , , , , , ,9,8,1, , ,5,0,9,6,6,240000,6, , ,1,3,6, , , , , , , , , ,3,1,6,1,420000,0,0,0,0,0,0, ,0,0,0,0,420000,1,5,33,2,420000,9,726,3,2010
27,63,1,3,2,3,1,1,5,2,1,1,11,20, ,1,6,1,1, , , , , , , , , , , , , , ,7,8,1, , ,0,0,2,6,2,0,6, , ,6,3,6, , , , , , , , , ,1,11,6,6,0,0,0,0,0,0,0, ,0,0,0,0,0,1,5,50,2,0,5,495,3,2010
27,63,1,3,3,3,1,6,5,3,1,1,10,20, ,15,6,1,6,6,6,6, , ,16,6,10,1,9,8,6,9,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,2, ,4,482,3,2010
27,63,1,3,4,3,1,6,5,3,1,1,0,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2,691,3,2010
27,63,1,3,5,2,1,1,2,1,1,1,6,20, ,2,6,1,1, , , , , , , , , , , , , , ,8,6,1, , ,1,0,4,6,2,2400000,6, , ,6,3,6, , , , , , , , , ,2,1,6,6,2400000,0,0,0,0,0,0, ,0,0,0,0,2400000,1,1,70,2,2400000,9,535,3,2010
27,73,1,3,1,1,1,1,1,2,1,1,3,20, ,2,6,3,1, , , , , , , , , , , , , , ,1,5,1, , ,3,0,2,6,3, , , , , , ,6, , , , , , , , , ,1,11,6,6,5000000,0,0,0,0,0,0, ,0,0,0,0,5000000,1,1,50,2,5000000,9,535,3,2010
27,73,1,3,2,2,1,6,1,2,1,1,6,20, ,2,6,3,1, , , , , , , , , , , , , , ,5,5,1, , ,3,0,2,6,5, , , , , , ,6, , , , , , , , , ,1,11,6,6,0,0,0,0,0,0,0, ,0,0,0,0,0,1,1,5,2,0,8,600,3,2010
27,73,1,3,3,3,1,6,5,2,1,1,10,3,2, ,1, ,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,2, ,4,482,3,2010
27,73,1,3,4,3,1,6,5,2,1,1,6,2,2, ,6,3,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,2, ,3,480,3,2010
27,73,1,3,5,3,1,6,5,2,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2,691,3,2010
27,75,1,3,1,1,1,6,4,2,1,1,0, , , ,1, ,1, , , , , , , , , , , , , , ,1,5,3,7,91,13,0,2,6,4, , , , , , ,6, , , , , , , , , ,6, , ,6,1200000,0,0,0,0,0,0, ,0,1000000,0,0,2200000,1,1,91,4,1200000,13,379,3,2010
27,75,1,3,2,3,1,6,5,3,1,1,15,20, ,2,6,1,1, , , , , , , , , , , , , , ,5,5,3,7,91,13,0,2,6,5, , , , , , ,6, , , , , , , , , ,6, , ,6,0,0,0,0,0,0,0, ,0,0,0,0,0,1,1,91,4,0,7,676,3,2010
27,75,1,3,3,5,1,1,5,3,1,1,4,2,1, ,6,1,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,512,3,2010
27,76,1,3,1,1,1,1,2,2,1,1,6,20, ,2,6,2,1, , , , , , , , , , , , , , ,7,6,1, , ,3,0,7,6,2,2000000,6, , ,6,2,6, , , , , , , , , ,6, , ,6,2000000,0,0,0,0,0,0, ,0,0,0,0,2000000,1,1,72,2,2000000,8,689,3,2010
27,76,1,3,2,2,1,6,2,2,1,1,12,17,2, ,1, ,1, , , , , , , , , , , , , , ,1,5,1, , ,5,0,1,6,4, , , , , , ,6, , , , , , , , , ,6, , ,6,900000,0,0,0,0,0,0, ,0,0,0,0,900000,1,1,67,2,900000,6,544,3,2010
27,76,1,3,3,3,1,1,5,3,1,1,0,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2,605,3,2010
27,77,1,3,1,1,1,1,1,2,1,1,5,20, ,1,1, ,1, , , , , , , , , , , , , , ,6,8,1, , ,5,0,1,6,4, , , , , , ,6, , , , , , , , , ,2,5,1,6,400000,0,0,0,0,0,0, ,0,0,0,0,400000,1,1,60,2,400000,10,557,3,2010
27,77,1,3,2,2,1,6,1,2,1,1,6,20, ,1,6,1,1, , , , , , , , , , , , , , ,9,8,1, , ,16,0,9,6,6,800000,6, , ,1,3,6, , , , , , , , , ,1,5,6,6,1160000,0,0,0,0,0,0, ,0,0,0,0,1160000,1,5,72,2,1160000,10,657,3,2010
27,77,1,3,3,3,1,1,5,2,1,1,10,20, ,1,6,1,1, , , , , , , , , , , , , , ,7,5,1, , ,1,0,2,6,2,1200000,6, , ,6,3,6, , , , , , , , , ,2,11,6,1,1200000,0,0,0,0,0,0, ,0,0,0,0,1200000,1,5,72,2,1200000,6,501,3,2010
27,77,1,3,5,3,1,1,5,2,1,1,6,2,1, ,1, ,6,6,6,6, , ,7,1, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,2, ,3,512,3,2010
27,80,1,3,1,1,1,6,4,2,1,1,5, , , ,1, ,6,1, , , , , , , , , , , , , ,9,8,3,8,66,13,0,9,6,6,600000,6, , ,1,3,6, , , , , , , , , ,6, , ,6,1080000,0,0,0,0,0,0, ,0,0,0,0,1080000,1,5,66,1,1080000,11,428,3,2010
29,3,1,3,1,1,1,6,1,2,1,1,4, , , ,1, ,1, , , , , , , , , , , , , , ,9,8,1, , ,48,0,9,6,6,400000,6, , ,1,3,6, , , , , , , , , ,6, , ,6,640000,0,0,0,0,0,0, ,0,0,0,0,640000,1,5,48,2,640000,13,427,3,2010
29,3,1,3,2,2,1,1,1,2,1,1,2, , , ,6,1,1, , , , , , , , , , , , , , ,7,5,1, , ,10,0,10,6,2,400000,6, , ,6,3,6, , , , , , , , , ,1,1,6,6,400000,0,0,0,0,0,0, ,0,0,0,0,400000,1,5,60,2,400000,12,676,3,2010
29,5,1,3,1,1,1,1,2,2,1,1,9,20, ,1,6,2,6,6,1, ,3,1, ,1, ,1,5,5,2,7,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,1364602,1364602,2,2, ,4, ,8,798,3,2010
29,5,1,3,2,2,1,6,2,1,1,1,9,20, ,1,1, ,1, , , , , , , , , , , , , , ,5,5,1, , ,0,1,1,6,4, , , , , , ,6, , , , , , , , , ,1,1,6,1,195000,0,0,0,0,0,0, ,0,0,0,0,195000,1,4,28,4,195000,9,841,3,2010
29,5,1,3,3,3,1,1,5,3,1,1,7,2,2, ,6,2,6,6,6,6, , ,7,1, ,1,5,5,2,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,593,3,2010
29,5,1,3,4,3,1,6,5,3,1,1,6,2,2, ,6,2,1, , , , , , , , , , , , , , ,5,8,1, , ,0,2,9,6,6,100000,6, , ,6,3,1,9,5, ,6, , , , ,0,6, , ,6,100000,0,0,0,0,0,0, ,0,0,0,0,100000,1,1,20,4,100000,3,555,3,2010
29,5,1,3,5,3,1,1,5,3,1,1,1,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2,700,3,2010
29,5,1,3,6,3,1,6,5,3,6,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2,800,3,2010
29,5,1,3,7,8,1,1,1,1,1,1,2, , , ,6,2,6,6,6,6, , ,12,1, ,1,5,7,2,3,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,13,300,3,2010
29,5,1,3,8,8,1,6,1,1,6,1,0, , , ,6,2,6,6,6,6, , ,11,6,5,1,6,1,4,1,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,13,423,3,2010
29,5,1,3,9,9,1,6,5,1,1,1,6, , , ,6,2,6,1, , , , , , , , , , , , , ,5,8,3,8,84,3,0,4,1,2,700000,6, , ,1,3,1,5,5, ,6, , , , ,0,6, , ,6,1000000,300000,0,0,0,0,0, ,0,0,0,0,1300000,1,1,84,4,1300000,12,472,3,2010
29,12,1,3,1,1,1,1,1,2,1,1,10, , , ,6,2,1, , , , , , , , , , , , , , ,5,8,1, , ,6,2,3,6,1,2000000,6, , ,6,2,6, , , , , , , , , ,1,10,1,1,2000000,0,0,0,0,0,0, ,0,0,0,0,2000000,1,1,66,4,2000000,12,676,3,2010
29,12,1,3,2,2,1,6,1,2,1,1,10, , , ,1, ,6,6,1, ,1,1, ,1, ,1,5,8,2,7,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,2,2, ,4, ,12,472,3,2010
29,12,1,3,3,3,1,6,1,3,1,1,14,20, ,2,6,2,1, , , , , , , , , , , , , , ,5,5,1, , ,1,8,2,6,2,500000,1,500000,0,6,3,6, , , , , , , , , ,3,1,6,1,1000000,0,0,0,0,0,0, ,0,0,0,0,1000000,1,4,20,4,1000000,5,609,3,2010
29,12,1,3,4,6,1,1,1,3,1,1,12,20, ,1,6,2,1, , , , , , , , , , , , , , ,4,5,1, , ,3,0,7,1,2,1364602,1,300000,0,6,1,6, , , , , , , , , ,1,1,6,1,1664602,0,0,0,0,0,0, ,0,0,0,0,1664602,1,1,53,4,1664602,6,581,3,2010
29,12,1,3,5,5,1,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1,859,3,2010
29,32,1,3,1,1,1,6,2,3,1,1,16,19,2, ,1, ,1, , , , , , , , , , , , , , ,2,8,1, , ,1,7,6,6,2,1100000,6, , ,6,2,6, , , , , , , , , ,3,1,6,1,1100000,0,0,0,0,500000,0, ,0,0,0,0,1600000,1,4,24,4,1100000,7,783,3,2010
29,32,1,3,2,2,1,1,2,3,1,1,12,20, ,17,6,1,1, , , , , , , , , , , , , , ,5,8,1, , ,12,0,10,1,1,1364602,1,180000,0,1,1,6, , , , , , , , , ,6, , ,6,2024602,0,0,0,0,0,0, ,0,0,0,0,2024602,1,1,48,4,2024602,7,758,3,2010
29,32,1,3,3,4,1,6,5,3,6,1,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2,800,3,2010
29,41,1,3,8,1,1,1,1,2,1,1,6,20, ,6,1, ,6,1, , , , , , , , , , , , , ,9,8,3,8,50,0,1,8,6,1,988000,6, , ,6,3,1,5,8, ,6,250000,0,0,3,0,1,10,1,1,988000,250000,0,0,0,0,0, ,0,0,0,0,1238000,1,5,50,2,1238000,6,581,3,2010
29,41,1,3,9,2,1,6,1,2,1,1,6,20, ,1,6,1,1, , , , , , , , , , , , , , ,5,8,1, , ,10,0,9,6,6,300000,6, , ,1,3,6, , , , , , , , , ,1,1,6,1,560000,0,0,0,0,0,0, ,0,0,0,0,560000,1,5,48,2,560000,6,630,3,2010
29,41,1,3,10,3,1,1,5,3,6,1,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2,700,3,2010
29,46,1,3,1,1,1,6,4,2,1,1,4, , , ,1, ,6,6,6,6, , ,6,1, ,1,5,5,4,2,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,3, ,13,427,3,2010
29,46,1,3,2,3,1,1,5,2,1,1,15,20, ,19,1, ,1, , , , , , , , , , , , , , ,5,8,1, , ,0,9,5,1,1,1266592,1,733408,0,6,1,6, , , , , , , , , ,6, , ,6,2000000,0,0,0,0,0,0, ,0,0,0,0,2000000,1,1,76,3,2000000,5,573,3,2010
29,53,1,3,1,1,1,6,5,3,1,1,6,20, ,1,1, ,1, , , , , , , , , , , , , , ,9,8,1, , ,23,0,9,6,6,400000,6, , ,6,3,6, , , , , , , , , ,1,1,6,6,400000,0,0,0,0,0,0, ,0,0,0,0,400000,1,5,66,4,400000,8,695,3,2010
29,53,1,3,2,9,1,1,5,2,1,1,12,20, ,1,6,1,1, , , , , , , , , , , , , , ,3,4,1, , ,17,0,3,6,3, , , , , , ,6, , , , , , , , , ,6, , ,6,9999999999,0,0,0,0,0,0, ,0,0,0,0,9999999999,1,1,46,4,9999999999,8,798,3,2010
29,53,1,3,3,9,1,6,5,2,1,1,8,2,2, ,6,1,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,555,3,2010
29,53,1,3,4,9,1,1,5,2,1,1,9,20, ,2,6,1,1, , , , , , , , , , , , , , ,7,4,1, , ,5,0,3,6,2,1200000,6, , ,6,3,6, , , , , , , , , ,6, , ,6,1200000,0,0,0,0,0,0, ,0,0,0,0,1200000,1,5,46,4,1200000,5,573,3,2010
29,60,1,3,5,1,1,1,1,1,1,1,7,20, ,1,6,2,6,6,6,6, , ,12,1, ,1,7,2,4,2,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,400000,1,0,0,0,0,400000,3,3, ,2, ,10,645,3,2010
29,60,1,3,6,2,1,6,1,1,1,1,9,20, ,1,1, ,1, , , , , , , , , , , , , , ,5,5,1, , ,0,3,1,6,4, , , , , , ,6, , , , , , , , , ,1,6,6,6,600000,0,0,0,0,0,0, ,0,0,0,0,600000,1,1,47,2,600000,10,761,3,2010
29,61,1,3,1,1,1,1,1,2,1,1,12,20, ,17,1, ,1, , , , , , , , , , , , , , ,10,8,1, , ,30,0,7,1,1,2984860,1,1144000,0,6,1,6, , , , , , , , , ,6, , ,1,4128860,0,0,0,0,0,0, ,0,0,0,0,4128860,1,1,50,4,4128860,11,530,3,2010
29,61,1,3,2,2,1,6,1,2,1,1,6,20, ,17,6,5,1, , , , , , , , , , , , , , ,5,5,1, , ,3,0,1,6,4, , , , , , ,6, , , , , , , , , ,6, , ,6,600000,0,0,0,0,0,0, ,0,0,0,0,600000,1,1,19,4,600000,10,761,3,2010
29,61,1,3,3,3,1,6,5,2,1,1,12,20, ,17,6,5,1, , , , , , , , , , , , , , ,4,5,1, , ,2,0,7,1,2,1364602,6, , ,6,1,6, , , , , , , , , ,6, , ,6,1364602,0,0,0,0,0,0, ,0,0,0,0,1364602,1,1,63,4,1364602,6,630,3,2010
29,61,1,3,4,3,1,6,5,2,1,1,12,17,2, ,6,5,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,4,558,3,2010
29,61,1,3,5,3,1,6,5,2,1,1,12,17,2, ,1, ,6,6,6,6, , ,7,1, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,4,558,3,2010
29,61,1,3,6,3,1,1,5,2,1,1,7,2,3, ,6,5,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,593,3,2010
29,61,1,3,7,3,1,6,5,2,1,1,12,20, ,17,6,5,1, , , , , , , , , , , , , , ,10,8,1, , ,4,0,8,1,1,1183445,1,904600,0,6,1,6, , , , , , , , , ,6, , ,6,2088045,0,0,0,0,0,0, ,0,0,0,0,2088045,1,1,25,4,2088045,6,630,3,2010
29,61,1,3,8,5,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1,829,3,2010
29,61,1,3,10,9,1,1,5,1,6,1,3, , , ,1, ,1, , , , , , , , , , , , , , ,9,8,1, , ,1,0,1,6,4, , , , , , ,6, , , , , , , , , ,3,10,6,1,50000,0,0,0,0,0,0, ,0,0,0,0,50000,1,4,8,4,50000,12,676,3,2010
29,65,1,3,1,1,1,6,4,3,1,1,12, , , ,6,4,1, , , , , , , , , , , , , , ,1,3,1, , ,24,0,6,1,1,3167500,6, , ,6,1,6, , , , , , , , , ,6, , ,6,3237500,0,0,0,0,0,0, ,0,0,0,0,3237500,1,1,40,4,3237500,11,495,3,2010
29,65,1,3,2,3,1,6,5,3,1,1,13,17,1, ,6,4,6,6,6,6, , ,7,1, ,1,2,8,2,10,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,5,609,3,2010
29,65,1,3,3,3,1,6,5,3,1,1,7,2,2, ,6,4,6,6,6,6, , ,7,6,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,3,555,3,2010
29,65,1,3,4,3,1,1,2,3,1,1,12,20, ,1,1, ,6,6,1, ,4,1, ,1, ,1,8,8,2,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,2,2, ,4, ,6,581,3,2010
29,65,1,3,5,6,1,6,2,3,1,1,12,20, ,17,6,4,6,6,6,6, , ,16,6,10,1,5,5,2,7,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,3,3, ,4, ,4,558,3,2010
29,71,1,3,1,1,1,6,1,1,1,1,6, , , ,1, ,1, , , , , , , , , , , , , , ,5,5,1, , ,7,0,2,6,4, , , , , , ,6, , , , , , , , , ,6, , ,6,1000000,0,0,0,0,0,0, ,0,0,0,0,1000000,1,1,63,2,1000000,13,427,3,2010
29,71,1,3,2,2,1,1,1,1,1,1,5, , , ,6,1,1, , , , , , , , , , , , , , ,5,5,1, , ,7,0,2,6,5, , , , , , ,1,9,8, ,6, , , , ,0,6, , ,6,0,100000,0,0,0,0,0, ,0,0,0,0,100000,1,1,63,2,100000,13,567,3,2010
29,74,1,3,1,1,1,6,5,2,1,1,6, , , ,6,2,6,6,6,6, , ,12,6,6,1,9,2,2,5,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0, ,600000,0,0,0,600000,3,3, ,4, ,13,534,3,2010
